CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN	geometry
01101300	P9-A	NON	2016	2016	c(634617.18, 7066301.47)
01101300	P9-A	NON	2017	2017	c(634617.18, 7066301.47)
01101300	P9-A	NON	2018	2018	c(634617.18, 7066301.47)
01101300	P9-A	NON	2019	2019	c(634617.18, 7066301.47)
01101300	P9-A	NON	2020	2020	c(634617.18, 7066301.47)
01101300	P9-A	NON	2021	2021	c(634617.18, 7066301.47)
01101300	P9-A	NON	2022	2022	c(634617.18, 7066301.47)
01101300	P9-A	NON	2023	2023	c(634617.18, 7066301.47)
01102000	M20	NON	1994	1994	c(647054.87, 7077281.24)
01102000	M20	NON	1995	1995	c(647054.87, 7077281.24)
01102000	M20	NON	1996	1996	c(647054.87, 7077281.24)
01102000	M20	NON	1997	1997	c(647054.87, 7077281.24)
01102000	M20	NON	1998	1998	c(647054.87, 7077281.24)
01102000	M20	NON	1999	1999	c(647054.87, 7077281.24)
01102000	M20	NON	2000	2000	c(647054.87, 7077281.24)
01102000	M20	NON	2001	2001	c(647054.87, 7077281.24)
01102000	M20	NON	2002	2002	c(647054.87, 7077281.24)
01102000	M20	NON	2003	2003	c(647054.87, 7077281.24)
01102000	M20	NON	2004	2004	c(647054.87, 7077281.24)
01102000	M20	NON	2005	2005	c(647054.87, 7077281.24)
01102000	M20	NON	2006	2006	c(647054.87, 7077281.24)
01102000	M20	NON	2007	2007	c(647054.87, 7077281.24)
01102000	M20	NON	2008	2008	c(647054.87, 7077281.24)
01102000	M20	NON	2009	2009	c(647054.87, 7077281.24)
01102000	M20	NON	2010	2010	c(647054.87, 7077281.24)
01102000	M20	NON	2011	2011	c(647054.87, 7077281.24)
01102000	M20	NON	2012	2012	c(647054.87, 7077281.24)
01102000	M20	NON	2013	2013	c(647054.87, 7077281.24)
01102000	M20	NON	2014	2014	c(647054.87, 7077281.24)
01102000	M20	NON	2015	2015	c(647054.87, 7077281.24)
01102000	M20	NON	2016	2016	c(647054.87, 7077281.24)
01102000	M20	NON	2017	2017	c(647054.87, 7077281.24)
01102000	M20	NON	2018	2018	c(647054.87, 7077281.24)
01102000	M20	NON	2019	2019	c(647054.87, 7077281.24)
01102000	M20	NON	2020	2020	c(647054.87, 7077281.24)
01102000	M20	NON	2021	2021	c(647054.87, 7077281.24)
01102000	M20	NON	2022	2022	c(647054.87, 7077281.24)
01102000	M20	NON	2023	2023	c(647054.87, 7077281.24)
01103000	M20	NON	2015	2015	c(643675.49, 7083588.61)
01103000	M20	NON	2016	2016	c(643675.49, 7083588.61)
01103000	M20	NON	2017	2017	c(643675.49, 7083588.61)
01103000	M20	NON	2018	2018	c(643675.49, 7083588.61)
01103000	M20	NON	2019	2019	c(643675.49, 7083588.61)
01103000	M20	NON	2020	2020	c(643675.49, 7083588.61)
01103000	M20	NON	2021	2021	c(643675.49, 7083588.61)
01103000	M20	NON	2022	2022	c(643675.49, 7083588.61)
01103000	M20	NON	2023	2023	c(643675.49, 7083588.61)
01104000	GM20	NON	2007	2007	c(639826.94, 7094601.13)
01104000	GM20	NON	2008	2008	c(639826.94, 7094601.13)
01104000	GM20	NON	2009	2009	c(639826.94, 7094601.13)
01104000	GM20	NON	2010	2010	c(639826.94, 7094601.13)
01104000	GM20	NON	2011	2011	c(639826.94, 7094601.13)
01104000	GM20	NON	2012	2012	c(639826.94, 7094601.13)
01104000	GM20	NON	2013	2013	c(639826.94, 7094601.13)
01104000	GM20	NON	2014	2014	c(639826.94, 7094601.13)
01104000	GM20	NON	2015	2015	c(639826.94, 7094601.13)
01104000	GM20	NON	2016	2016	c(639826.94, 7094601.13)
01104000	GM20	NON	2017	2017	c(639826.94, 7094601.13)
01104000	GM20	NON	2018	2018	c(639826.94, 7094601.13)
01104000	GM20	NON	2019	2019	c(639826.94, 7094601.13)
01104000	GM20	NON	2020	2020	c(639826.94, 7094601.13)
01104000	GM20	NON	2021	2021	c(639826.94, 7094601.13)
01104000	GM20	NON	2022	2022	c(639826.94, 7094601.13)
01104000	GM20	NON	2023	2023	c(639826.94, 7094601.13)
01105000	M20	NON	2015	2015	c(651072.6, 7070369.88)
01105000	M20	NON	2016	2016	c(651072.6, 7070369.88)
01105000	M20	NON	2017	2017	c(651072.6, 7070369.88)
01105000	M20	NON	2018	2018	c(651072.6, 7070369.88)
01105000	M20	NON	2019	2019	c(651072.6, 7070369.88)
01105000	M20	NON	2020	2020	c(651072.6, 7070369.88)
01105000	M20	NON	2021	2021	c(651072.6, 7070369.88)
01105000	M20	NON	2022	2022	c(651072.6, 7070369.88)
01105000	M20	NON	2023	2023	c(651072.6, 7070369.88)
01106000	GM20	NON	2015	2015	c(647060.24, 7089206.07)
01106000	GM20	NON	2016	2016	c(647060.24, 7089206.07)
01106000	GM20	NON	2017	2017	c(647060.24, 7089206.07)
01106000	GM20	NON	2018	2018	c(647060.24, 7089206.07)
01106000	GM20	NON	2019	2019	c(647060.24, 7089206.07)
01106000	GM20	NON	2020	2020	c(647060.24, 7089206.07)
01106000	GM20	NON	2021	2021	c(647060.24, 7089206.07)
01106000	GM20	NON	2022	2022	c(647060.24, 7089206.07)
01106000	GM20	NON	2023	2023	c(647060.24, 7089206.07)
01107000	GM20	NON	2015	2015	c(661289.65, 7098270.59)
01107000	GM20	NON	2016	2016	c(661289.65, 7098270.59)
01107000	GM20	NON	2017	2017	c(661289.65, 7098270.59)
01107000	GM20	NON	2018	2018	c(661289.65, 7098270.59)
01107000	GM20	NON	2019	2019	c(661289.65, 7098270.59)
01107000	GM20	NON	2020	2020	c(661289.65, 7098270.59)
01107000	GM20	NON	2021	2021	c(661289.65, 7098270.59)
01107000	GM20	NON	2022	2022	c(661289.65, 7098270.59)
01107000	GM20	NON	2023	2023	c(661289.65, 7098270.59)
01108000	GM20	NON	2015	2015	c(656644.19, 7100919.99)
01108000	GM20	NON	2016	2016	c(656644.19, 7100919.99)
01108000	GM20	NON	2017	2017	c(656644.19, 7100919.99)
01108000	GM20	NON	2018	2018	c(656644.19, 7100919.99)
01108000	GM20	NON	2019	2019	c(656644.19, 7100919.99)
01108000	GM20	NON	2020	2020	c(656644.19, 7100919.99)
01108000	GM20	NON	2021	2021	c(656644.19, 7100919.99)
01108000	GM20	NON	2022	2022	c(656644.19, 7100919.99)
01108000	GM20	NON	2023	2023	c(656644.19, 7100919.99)
01109000	GM20	NON	2015	2015	c(650818.16, 7099322.55)
01109000	GM20	NON	2016	2016	c(650818.16, 7099322.55)
01109000	GM20	NON	2017	2017	c(650818.16, 7099322.55)
01109000	GM20	NON	2018	2018	c(650818.16, 7099322.55)
01109000	GM20	NON	2019	2019	c(650818.16, 7099322.55)
01109000	GM20	NON	2020	2020	c(650818.16, 7099322.55)
01109000	GM20	NON	2021	2021	c(650818.16, 7099322.55)
01109000	GM20	NON	2022	2022	c(650818.16, 7099322.55)
01109000	GM20	NON	2023	2023	c(650818.16, 7099322.55)
01109300	GM20	NON	2015	2015	c(648424.45, 7103030.17)
01109300	GM20	NON	2016	2016	c(648424.45, 7103030.17)
01109300	GM20	NON	2017	2017	c(648424.45, 7103030.17)
01109300	GM20	NON	2018	2018	c(648424.45, 7103030.17)
01109300	GM20	NON	2019	2019	c(648424.45, 7103030.17)
01109300	GM20	NON	2020	2020	c(648424.45, 7103030.17)
01109300	GM20	NON	2021	2021	c(648424.45, 7103030.17)
01109300	GM20	NON	2022	2022	c(648424.45, 7103030.17)
01109300	GM20	NON	2023	2023	c(648424.45, 7103030.17)
01109500	GM20	NON	2015	2015	c(643715.2, 7094982.04)
01109500	GM20	NON	2016	2016	c(643715.2, 7094982.04)
01109500	GM20	NON	2017	2017	c(643715.2, 7094982.04)
01109500	GM20	NON	2018	2018	c(643715.2, 7094982.04)
01109500	GM20	NON	2019	2019	c(643715.2, 7094982.04)
01109500	GM20	NON	2020	2020	c(643715.2, 7094982.04)
01109500	GM20	NON	2021	2021	c(643715.2, 7094982.04)
01109500	GM20	NON	2022	2022	c(643715.2, 7094982.04)
01109500	GM20	NON	2023	2023	c(643715.2, 7094982.04)
01110000	GM20	NON	2015	2015	c(657519.89, 7103268.95)
01110000	GM20	NON	2016	2016	c(657519.89, 7103268.95)
01110000	GM20	NON	2017	2017	c(657519.89, 7103268.95)
01110000	GM20	NON	2018	2018	c(657519.89, 7103268.95)
01110000	GM20	NON	2019	2019	c(657519.89, 7103268.95)
01110000	GM20	NON	2020	2020	c(657519.89, 7103268.95)
01110000	GM20	NON	2021	2021	c(657519.89, 7103268.95)
01110000	GM20	NON	2022	2022	c(657519.89, 7103268.95)
01110000	GM20	NON	2023	2023	c(657519.89, 7103268.95)
01111000	GM20	NON	2015	2015	c(657989.54, 7104435.86)
01111000	GM20	NON	2016	2016	c(657989.54, 7104435.86)
01111000	GM20	NON	2017	2017	c(657989.54, 7104435.86)
01111000	GM20	NON	2018	2018	c(657989.54, 7104435.86)
01111000	GM20	NON	2019	2019	c(657989.54, 7104435.86)
01111000	GM20	NON	2020	2020	c(657989.54, 7104435.86)
01111000	GM20	NON	2021	2021	c(657989.54, 7104435.86)
01111000	GM20	NON	2022	2022	c(657989.54, 7104435.86)
01111000	GM20	NON	2023	2023	c(657989.54, 7104435.86)
01111500	GM20	NON	2015	2015	c(656774.94, 7105651.59)
01111500	GM20	NON	2016	2016	c(656774.94, 7105651.59)
01111500	GM20	NON	2017	2017	c(656774.94, 7105651.59)
01111500	GM20	NON	2018	2018	c(656774.94, 7105651.59)
01111500	GM20	NON	2019	2019	c(656774.94, 7105651.59)
01111500	GM20	NON	2020	2020	c(656774.94, 7105651.59)
01111500	GM20	NON	2021	2021	c(656774.94, 7105651.59)
01111500	GM20	NON	2022	2022	c(656774.94, 7105651.59)
01111500	GM20	NON	2023	2023	c(656774.94, 7105651.59)
01111900	GM20	NON	2015	2015	c(655300.05, 7103769.13)
01111900	GM20	NON	2016	2016	c(655300.05, 7103769.13)
01111900	GM20	NON	2017	2017	c(655300.05, 7103769.13)
01111900	GM20	NON	2018	2018	c(655300.05, 7103769.13)
01111900	GM20	NON	2019	2019	c(655300.05, 7103769.13)
01111900	GM20	NON	2020	2020	c(655300.05, 7103769.13)
01111900	GM20	NON	2021	2021	c(655300.05, 7103769.13)
01111900	GM20	NON	2022	2022	c(655300.05, 7103769.13)
01111900	GM20	NON	2023	2023	c(655300.05, 7103769.13)
01112100	M20	NON	2015	2015	c(640728.23, 7086297.82)
01112100	M20	NON	2016	2016	c(640728.23, 7086297.82)
01112100	M20	NON	2017	2017	c(640728.23, 7086297.82)
01112100	M20	NON	2018	2018	c(640728.23, 7086297.82)
01112100	M20	NON	2019	2019	c(640728.23, 7086297.82)
01112100	M20	NON	2020	2020	c(640728.23, 7086297.82)
01112100	M20	NON	2021	2021	c(640728.23, 7086297.82)
01112100	M20	NON	2022	2022	c(640728.23, 7086297.82)
01112100	M20	NON	2023	2023	c(640728.23, 7086297.82)
01113000	GM20	NON	2015	2015	c(634104.86, 7090096.22)
01113000	GM20	NON	2016	2016	c(634104.86, 7090096.22)
01113000	GM20	NON	2017	2017	c(634104.86, 7090096.22)
01113000	GM20	NON	2018	2018	c(634104.86, 7090096.22)
01113000	GM20	NON	2019	2019	c(634104.86, 7090096.22)
01113000	GM20	NON	2020	2020	c(634104.86, 7090096.22)
01113000	GM20	NON	2021	2021	c(634104.86, 7090096.22)
01113000	GM20	NON	2022	2022	c(634104.86, 7090096.22)
01113000	GM20	NON	2023	2023	c(634104.86, 7090096.22)
01113100	GM20	NON	2015	2015	c(636142.09, 7088308.3)
01113100	GM20	NON	2016	2016	c(636142.09, 7088308.3)
01113100	GM20	NON	2017	2017	c(636142.09, 7088308.3)
01113100	GM20	NON	2018	2018	c(636142.09, 7088308.3)
01113100	GM20	NON	2019	2019	c(636142.09, 7088308.3)
01113100	GM20	NON	2020	2020	c(636142.09, 7088308.3)
01113100	GM20	NON	2021	2021	c(636142.09, 7088308.3)
01113100	GM20	NON	2022	2022	c(636142.09, 7088308.3)
01113100	GM20	NON	2023	2023	c(636142.09, 7088308.3)
01113300	GM20	NON	2015	2015	c(627341.91, 7088961.78)
01113300	GM20	NON	2016	2016	c(627341.91, 7088961.78)
01113300	GM20	NON	2017	2017	c(627341.91, 7088961.78)
01113300	GM20	NON	2018	2018	c(627341.91, 7088961.78)
01113300	GM20	NON	2019	2019	c(627341.91, 7088961.78)
01113300	GM20	NON	2020	2020	c(627341.91, 7088961.78)
01113300	GM20	NON	2021	2021	c(627341.91, 7088961.78)
01113300	GM20	NON	2022	2022	c(627341.91, 7088961.78)
01113300	GM20	NON	2023	2023	c(627341.91, 7088961.78)
01114000	GM20	NON	2015	2015	c(620337.51, 7092865.84)
01114000	GM20	NON	2016	2016	c(620337.51, 7092865.84)
01114000	GM20	NON	2017	2017	c(620337.51, 7092865.84)
01114000	GM20	NON	2018	2018	c(620337.51, 7092865.84)
01114000	GM20	NON	2019	2019	c(620337.51, 7092865.84)
01114000	GM20	NON	2020	2020	c(620337.51, 7092865.84)
01114000	GM20	NON	2021	2021	c(620337.51, 7092865.84)
01114000	GM20	NON	2022	2022	c(620337.51, 7092865.84)
01114000	GM20	NON	2023	2023	c(620337.51, 7092865.84)
01114300	GM20	NON	2015	2015	c(618212.94, 7095043.45)
01114500	GM20	NON	2015	2015	c(628908.53, 7095183.5)
01114500	GM20	NON	2016	2016	c(628908.53, 7095183.5)
01114500	GM20	NON	2017	2017	c(628908.53, 7095183.5)
01114500	GM20	NON	2018	2018	c(628908.53, 7095183.5)
01114500	GM20	NON	2019	2019	c(628908.53, 7095183.5)
01114500	GM20	NON	2020	2020	c(628908.53, 7095183.5)
01114500	GM20	NON	2021	2021	c(628908.53, 7095183.5)
01114500	GM20	NON	2022	2022	c(628908.53, 7095183.5)
01114500	GM20	NON	2023	2023	c(628908.53, 7095183.5)
01114600	GM20	NON	2015	2015	c(620737.92, 7097248.72)
01114600	GM20	NON	2016	2016	c(620737.92, 7097248.72)
01114600	GM20	NON	2017	2017	c(620737.92, 7097248.72)
01114600	GM20	NON	2018	2018	c(620737.92, 7097248.72)
01114600	GM20	NON	2019	2019	c(620737.92, 7097248.72)
01114600	GM20	NON	2020	2020	c(620737.92, 7097248.72)
01114600	GM20	NON	2021	2021	c(620737.92, 7097248.72)
01114600	GM20	NON	2022	2022	c(620737.92, 7097248.72)
01114600	GM20	NON	2023	2023	c(620737.92, 7097248.72)
01114900	GM20	NON	2015	2015	c(620674.12, 7091301.67)
01114900	GM20	NON	2016	2016	c(620674.12, 7091301.67)
01114900	GM20	NON	2017	2017	c(620674.12, 7091301.67)
01114900	GM20	NON	2018	2018	c(620674.12, 7091301.67)
01114900	GM20	NON	2019	2019	c(620674.12, 7091301.67)
01114900	GM20	NON	2020	2020	c(620674.12, 7091301.67)
01114900	GM20	NON	2021	2021	c(620674.12, 7091301.67)
01114900	GM20	NON	2022	2022	c(620674.12, 7091301.67)
01114900	GM20	NON	2023	2023	c(620674.12, 7091301.67)
01115000	P9-A	NON	2005	2005	c(635535.42, 7082285.55)
01115000	P9-A	NON	2006	2006	c(635535.42, 7082285.55)
01115000	P9-A	NON	2007	2007	c(635535.42, 7082285.55)
01115000	P9-A	NON	2008	2008	c(635535.42, 7082285.55)
01115000	P9-A	NON	2009	2009	c(635535.42, 7082285.55)
01115000	P9-A	NON	2010	2010	c(635535.42, 7082285.55)
01115000	P9-A	NON	2011	2011	c(635535.42, 7082285.55)
01115000	P9-A	NON	2012	2012	c(635535.42, 7082285.55)
01115000	P9-A	NON	2013	2013	c(635535.42, 7082285.55)
01115000	P9-A	NON	2014	2014	c(635535.42, 7082285.55)
01115000	P9-A	NON	2015	2015	c(635535.42, 7082285.55)
01115000	P9-A	NON	2016	2016	c(635535.42, 7082285.55)
01115000	P9-A	NON	2017	2017	c(635535.42, 7082285.55)
01115000	P9-A	NON	2018	2018	c(635535.42, 7082285.55)
01115000	P9-A	NON	2019	2019	c(635535.42, 7082285.55)
01115000	P9-A	NON	2020	2020	c(635535.42, 7082285.55)
01115000	P9-A	NON	2021	2021	c(635535.42, 7082285.55)
01115000	P9-A	NON	2022	2022	c(635535.42, 7082285.55)
01115000	P9-A	NON	2023	2023	c(635535.42, 7082285.55)
01115300	P9-A	NON	2015	2015	c(694375.21, 6975301.06)
01115300	P9-A	NON	2016	2016	c(694375.21, 6975301.06)
01115300	P9-A	NON	2017	2017	c(694375.21, 6975301.06)
01115300	P9-A	NON	2018	2018	c(694375.21, 6975301.06)
01115300	P9-A	NON	2019	2019	c(694375.21, 6975301.06)
01115300	P9-A	NON	2020	2020	c(694375.21, 6975301.06)
01115300	P9-A	NON	2021	2021	c(694375.21, 6975301.06)
01115300	P9-A	NON	2022	2022	c(694375.21, 6975301.06)
01115300	P9-A	NON	2023	2023	c(694375.21, 6975301.06)
01116000	P9	NON	2007	2007	c(722814.34, 6975746)
01116000	P9	NON	2008	2008	c(722814.34, 6975746)
01116000	P9	NON	2009	2009	c(722814.34, 6975746)
01116000	P9	NON	2010	2010	c(722814.34, 6975746)
01116000	P9	NON	2011	2011	c(722814.34, 6975746)
01116000	P9	NON	2012	2012	c(722814.34, 6975746)
01116000	P9	NON	2013	2013	c(722814.34, 6975746)
01116000	P9	NON	2014	2014	c(722814.34, 6975746)
01116000	P9	NON	2015	2015	c(722814.34, 6975746)
01116000	P9	NON	2016	2016	c(722814.34, 6975746)
01116000	P9	NON	2017	2017	c(722814.34, 6975746)
01116000	P9	NON	2018	2018	c(722814.34, 6975746)
01116000	P9	NON	2019	2019	c(722814.34, 6975746)
01116000	P9	NON	2020	2020	c(722814.34, 6975746)
01116000	P9	NON	2021	2021	c(722814.34, 6975746)
01116000	P9	NON	2022	2022	c(722814.34, 6975746)
01116000	P9	NON	2023	2023	c(722814.34, 6975746)
01116500	P9	NON	2015	2015	c(718776.53, 6969837.64)
01116500	P9	NON	2016	2016	c(718776.53, 6969837.64)
01116500	P9	NON	2017	2017	c(718776.53, 6969837.64)
01116500	P9	NON	2018	2018	c(718776.53, 6969837.64)
01116500	P9	NON	2019	2019	c(718776.53, 6969837.64)
01116500	P9	NON	2020	2020	c(718776.53, 6969837.64)
01116500	P9	NON	2021	2021	c(718776.53, 6969837.64)
01116500	P9	NON	2022	2022	c(718776.53, 6969837.64)
01116500	P9	NON	2023	2023	c(718776.53, 6969837.64)
01117000	P9	NON	2010	2010	c(715256.08, 6964810.71)
01117000	P9	NON	2011	2011	c(715256.08, 6964810.71)
01117000	P9	NON	2012	2012	c(715256.08, 6964810.71)
01117000	P9	NON	2013	2013	c(715256.08, 6964810.71)
01117000	P9	NON	2014	2014	c(715256.08, 6964810.71)
01117000	P9	NON	2015	2015	c(715256.08, 6964810.71)
01117000	P9	NON	2016	2016	c(715256.08, 6964810.71)
01117000	P9	NON	2017	2017	c(715256.08, 6964810.71)
01117000	P9	NON	2018	2018	c(715256.08, 6964810.71)
01117000	P9	NON	2019	2019	c(715256.08, 6964810.71)
01117000	P9	NON	2020	2020	c(715256.08, 6964810.71)
01117000	P9	NON	2021	2021	c(715256.08, 6964810.71)
01117000	P9	NON	2022	2022	c(715256.08, 6964810.71)
01117000	P9	NON	2023	2023	c(715256.08, 6964810.71)
01118000	P9-A	NON	2015	2015	c(705045.46, 6961291.83)
01118000	P9-A	NON	2016	2016	c(705045.46, 6961291.83)
01118000	P9-A	NON	2017	2017	c(705045.46, 6961291.83)
01118000	P9-A	NON	2018	2018	c(705045.46, 6961291.83)
01118000	P9-A	NON	2019	2019	c(705045.46, 6961291.83)
01118000	P9-A	NON	2020	2020	c(705045.46, 6961291.83)
01118000	P9-A	NON	2021	2021	c(705045.46, 6961291.83)
01118000	P9-A	NON	2022	2022	c(705045.46, 6961291.83)
01118000	P9-A	NON	2023	2023	c(705045.46, 6961291.83)
01119000	P9-A	NON	2015	2015	c(700519.04, 6962312.84)
01119000	P9-A	NON	2016	2016	c(700519.04, 6962312.84)
01119000	P9-A	NON	2017	2017	c(700519.04, 6962312.84)
01119000	P9-A	NON	2018	2018	c(700519.04, 6962312.84)
01119000	P9-A	NON	2019	2019	c(700519.04, 6962312.84)
01119000	P9-A	NON	2020	2020	c(700519.04, 6962312.84)
01119000	P9-A	NON	2021	2021	c(700519.04, 6962312.84)
01119000	P9-A	NON	2022	2022	c(700519.04, 6962312.84)
01119000	P9-A	NON	2023	2023	c(700519.04, 6962312.84)
01119100	P9-A	NON	2007	2007	c(695250.6, 6973521.84)
01119100	P9-A	NON	2008	2008	c(695250.6, 6973521.84)
01119100	P9-A	NON	2009	2009	c(695250.6, 6973521.84)
01119100	P9-A	NON	2010	2010	c(695250.6, 6973521.84)
01119100	P9-A	NON	2011	2011	c(695250.6, 6973521.84)
01119100	P9-A	NON	2012	2012	c(695250.6, 6973521.84)
01119100	P9-A	NON	2013	2013	c(695250.6, 6973521.84)
01119100	P9-A	NON	2014	2014	c(695250.6, 6973521.84)
01119100	P9-A	NON	2015	2015	c(695250.6, 6973521.84)
01119100	P9-A	NON	2016	2016	c(695250.6, 6973521.84)
01119300	P9-A	NON	2015	2015	c(694834.63, 6975303.89)
01119300	P9-A	NON	2016	2016	c(694834.63, 6975303.89)
01119300	P9-A	NON	2017	2017	c(694834.63, 6975303.89)
01119300	P9-A	NON	2018	2018	c(694834.63, 6975303.89)
01119300	P9-A	NON	2019	2019	c(694834.63, 6975303.89)
01119300	P9-A	NON	2020	2020	c(694834.63, 6975303.89)
01119300	P9-A	NON	2021	2021	c(694834.63, 6975303.89)
01119300	P9-A	NON	2022	2022	c(694834.63, 6975303.89)
01119300	P9-A	NON	2023	2023	c(694834.63, 6975303.89)
01119400	P9-A	NON	2010	2010	c(697353.51, 6980489.07)
01119400	P9-A	NON	2011	2011	c(697353.51, 6980489.07)
01119400	P9-A	NON	2012	2012	c(697353.51, 6980489.07)
01119400	P9-A	NON	2013	2013	c(697353.51, 6980489.07)
01119400	P9-A	NON	2014	2014	c(697353.51, 6980489.07)
01119400	P9-A	NON	2015	2015	c(697353.51, 6980489.07)
01119400	P9-A	NON	2016	2016	c(697353.51, 6980489.07)
01119400	P9-A	NON	2017	2017	c(697353.51, 6980489.07)
01119400	P9-A	NON	2018	2018	c(697353.51, 6980489.07)
01119400	P9-A	NON	2019	2019	c(697353.51, 6980489.07)
01119400	P9-A	NON	2020	2020	c(697353.51, 6980489.07)
01119400	P9-A	NON	2021	2021	c(697353.51, 6980489.07)
01119400	P9-A	NON	2022	2022	c(697353.51, 6980489.07)
01119400	P9-A	NON	2023	2023	c(697353.51, 6980489.07)
01119500	P9-A	NON	2015	2015	c(692826.66, 6982088.3)
01119500	P9-A	NON	2016	2016	c(692826.66, 6982088.3)
01119500	P9-A	NON	2017	2017	c(692826.66, 6982088.3)
01119500	P9-A	NON	2018	2018	c(692826.66, 6982088.3)
01119500	P9-A	NON	2019	2019	c(692826.66, 6982088.3)
01119500	P9-A	NON	2020	2020	c(692826.66, 6982088.3)
01119500	P9-A	NON	2021	2021	c(692826.66, 6982088.3)
01119500	P9-A	NON	2022	2022	c(692826.66, 6982088.3)
01119500	P9-A	NON	2023	2023	c(692826.66, 6982088.3)
01120000	P9-A	NON	2008	2008	c(679750.52, 6982043.57)
01120000	P9-A	NON	2009	2009	c(679750.52, 6982043.57)
01120000	P9-A	NON	2010	2010	c(679750.52, 6982043.57)
01120000	P9-A	NON	2011	2011	c(679750.52, 6982043.57)
01120000	P9-A	NON	2012	2012	c(679750.52, 6982043.57)
01120000	P9-A	NON	2013	2013	c(679750.52, 6982043.57)
01120000	P9-A	NON	2014	2014	c(679750.52, 6982043.57)
01120000	P9-A	NON	2015	2015	c(679750.52, 6982043.57)
01120000	P9-A	NON	2016	2016	c(679750.52, 6982043.57)
01120000	P9-A	NON	2017	2017	c(679750.52, 6982043.57)
01120000	P9-A	NON	2018	2018	c(679750.52, 6982043.57)
01120000	P9-A	NON	2019	2019	c(679750.52, 6982043.57)
01120000	P9-A	NON	2020	2020	c(679750.52, 6982043.57)
01120000	P9-A	NON	2021	2021	c(679750.52, 6982043.57)
01120000	P9-A	NON	2022	2022	c(679750.52, 6982043.57)
01120000	P9-A	NON	2023	2023	c(679750.52, 6982043.57)
01120000	P9-A	NON	2024	2024	c(679750.52, 6982043.57)
01120500	P9-A	NON	2015	2015	c(674679.94, 6987202.43)
01121000	P9	NON	2015	2015	c(722746.68, 6976984.7)
01121000	P9	NON	2016	2016	c(722746.68, 6976984.7)
01121000	P9	NON	2017	2017	c(722746.68, 6976984.7)
01121000	P9	NON	2018	2018	c(722746.68, 6976984.7)
01121000	P9	NON	2019	2019	c(722746.68, 6976984.7)
01121000	P9	NON	2020	2020	c(722746.68, 6976984.7)
01121000	P9	NON	2021	2021	c(722746.68, 6976984.7)
01121000	P9	NON	2022	2022	c(722746.68, 6976984.7)
01121000	P9	NON	2023	2023	c(722746.68, 6976984.7)
01121300	P9	NON	2015	2015	c(722901.86, 6977465.17)
01121300	P9	NON	2016	2016	c(722901.86, 6977465.17)
01121300	P9	NON	2017	2017	c(722901.86, 6977465.17)
01121300	P9	NON	2018	2018	c(722901.86, 6977465.17)
01121300	P9	NON	2019	2019	c(722901.86, 6977465.17)
01121300	P9	NON	2020	2020	c(722901.86, 6977465.17)
01121300	P9	NON	2021	2021	c(722901.86, 6977465.17)
01121300	P9	NON	2022	2022	c(722901.86, 6977465.17)
01121300	P9	NON	2023	2023	c(722901.86, 6977465.17)
01122000	P9	NON	2015	2015	c(714942.01, 6965321.07)
01122000	P9	NON	2016	2016	c(714942.01, 6965321.07)
01122000	P9	NON	2017	2017	c(714942.01, 6965321.07)
01122000	P9	NON	2018	2018	c(714942.01, 6965321.07)
01122000	P9	NON	2019	2019	c(714942.01, 6965321.07)
01122000	P9	NON	2020	2020	c(714942.01, 6965321.07)
01122000	P9	NON	2021	2021	c(714942.01, 6965321.07)
01122000	P9	NON	2022	2022	c(714942.01, 6965321.07)
01122000	P9	NON	2023	2023	c(714942.01, 6965321.07)
01123000	P9-A	NON	2015	2015	c(712540.52, 6960328.3)
01123000	P9-A	NON	2016	2016	c(712540.52, 6960328.3)
01123000	P9-A	NON	2017	2017	c(712540.52, 6960328.3)
01123000	P9-A	NON	2018	2018	c(712540.52, 6960328.3)
01123000	P9-A	NON	2019	2019	c(712540.52, 6960328.3)
01123000	P9-A	NON	2020	2020	c(712540.52, 6960328.3)
01123000	P9-A	NON	2021	2021	c(712540.52, 6960328.3)
01123000	P9-A	NON	2022	2022	c(712540.52, 6960328.3)
01123000	P9-A	NON	2023	2023	c(712540.52, 6960328.3)
01124000	P9-A	NON	2015	2015	c(710108.64, 6960270.34)
01124000	P9-A	NON	2016	2016	c(710108.64, 6960270.34)
01124000	P9-A	NON	2017	2017	c(710108.64, 6960270.34)
01124000	P9-A	NON	2018	2018	c(710108.64, 6960270.34)
01124000	P9-A	NON	2019	2019	c(710108.64, 6960270.34)
01124000	P9-A	NON	2020	2020	c(710108.64, 6960270.34)
01124000	P9-A	NON	2021	2021	c(710108.64, 6960270.34)
01124000	P9-A	NON	2022	2022	c(710108.64, 6960270.34)
01124000	P9-A	NON	2023	2023	c(710108.64, 6960270.34)
01125000	P9-A	NON	2015	2015	c(700421.84, 6962216.38)
01125000	P9-A	NON	2016	2016	c(700421.84, 6962216.38)
01125000	P9-A	NON	2017	2017	c(700421.84, 6962216.38)
01125000	P9-A	NON	2018	2018	c(700421.84, 6962216.38)
01125000	P9-A	NON	2019	2019	c(700421.84, 6962216.38)
01125000	P9-A	NON	2020	2020	c(700421.84, 6962216.38)
01125000	P9-A	NON	2021	2021	c(700421.84, 6962216.38)
01125000	P9-A	NON	2022	2022	c(700421.84, 6962216.38)
01125000	P9-A	NON	2023	2023	c(700421.84, 6962216.38)
